labelIndex,modelLabel,scientificName,taxonClass
3838,Myrmotherula menetriesii,Myrmotherula menetriesii,Aves
3839,Myrmotherula minor,Myrmotherula minor,Aves
3840,Myrmotherula multostriata,Myrmotherula multostriata,Aves
3841,Myrmotherula pacifica,Myrmotherula pacifica,Aves
3842,Myrmotherula schisticolor,Myrmotherula schisticolor,Aves
3843,Myrmotherula sclateri,Myrmotherula sclateri,Aves
3844,Myrmotherula surinamensis,Myrmotherula surinamensis,Aves
3845,Myrmotherula unicolor,Myrmotherula unicolor,Aves
3846,Myrmotherula urosticta,Myrmotherula urosticta,Aves
3847,Myrtis fanny,Myrtis fanny,Aves
3848,Mystacornis crossleyi,Mystacornis crossleyi,Aves
3849,Myza sarasinorum,Myza sarasinorum,Aves
3850,Myzomela cardinalis,Myzomela cardinalis,Aves
3851,Myzomela erythrocephala,Myzomela erythrocephala,Aves
3852,Myzomela obscura,Myzomela obscura,Aves
3853,Myzomela rosenbergii,Myzomela rosenbergii,Aves
3854,Myzomela rubratra,Myzomela rubratra,Aves
3855,Myzomela sanguinolenta,Myzomela sanguinolenta,Aves
3856,Nannopsittaca panychlora,Nannopsittaca panychlora,Aves
3857,Nannopterum auritum,Nannopterum auritum,Aves
3858,Nannopterum brasilianum,Nannopterum brasilianum,Aves
3859,Napothera danjoui,Napothera danjoui,Aves
3860,Napothera epilepidota,Napothera epilepidota,Aves
3861,Napothera malacoptila,Napothera malacoptila,Aves
3862,Nasica longirostris,Nasica longirostris,Aves
3863,Nectarinia famosa,Nectarinia famosa,Aves
3864,Nectarinia kilimensis,Nectarinia kilimensis,Aves
3865,Nemosia pileata,Nemosia pileata,Aves
3866,Nengetus cinereus,Nengetus cinereus,Aves
3867,Neochmia phaeton,Neochmia phaeton,Aves
3868,Neochmia temporalis,Neochmia temporalis,Aves
3869,Neoconocephalus bivocatus,,
3870,Neoconocephalus ensiger,Neoconocephalus ensiger,Aves
3871,Neoconocephalus retusus,Neoconocephalus retusus,Aves
3872,Neoconocephalus robustus,Neoconocephalus robustus,Aves
3873,Neocossyphus finschi,Stizorhina finschi,Aves
3874,Neocossyphus fraseri,Stizorhina fraseri,Aves
3875,Neocossyphus poensis,Neocossyphus poensis,Aves
3876,Neocossyphus rufus,Neocossyphus rufus,Aves
3877,Neoctantes niger,Neoctantes niger,Aves
3878,Neomixis striatigula,Neomixis striatigula,Aves
3879,Neomixis tenella,Neomixis tenella,Aves
3880,Neomorphus geoffroyi,Neomorphus geoffroyi,Aves
3881,Neomorphus rufipennis,Neomorphus rufipennis,Aves
3882,Neonemobius cubensis,,
3883,Neopelma aurifrons,Neopelma aurifrons,Aves
3884,Neopelma chrysocephalum,Neopelma chrysocephalum,Aves
3885,Neopelma chrysolophum,Neopelma chrysolophum,Aves
3886,Neopelma pallescens,Neopelma pallescens,Aves
3887,Neopelma sulphureiventer,Neopelma sulphureiventer,Aves
3888,Neophema pulchella,Neophema pulchella,Aves
3889,Neopipo cinnamomea,Neopipo cinnamomea,Aves
3890,Neothraupis fasciata,Neothraupis fasciata,Aves
3891,Nephelomyias lintoni,Nephelomyias lintoni,Aves
3892,Nephelomyias pulcher,Nephelomyias pulcher,Aves
3893,Nesillas lantzii,Nesillas lantzii,Aves
3894,Nesillas typica,Nesillas typica,Aves
3895,Nesoenas mayeri,Nesoenas mayeri,Aves
3896,Nesoptilotis flavicollis,Nesoptilotis flavicollis,Aves
3897,Nesoptilotis leucotis,Nesoptilotis leucotis,Aves
3898,Nesospingus speculiferus,Nesospingus speculiferus,Aves
3899,Nestor meridionalis,Nestor meridionalis,Aves
3900,Netta rufina,Netta rufina,Aves
3901,Nettapus coromandelianus,Nettapus coromandelianus,Aves
3902,Newtonia amphichroa,Newtonia amphichroa,Aves
3903,Newtonia archboldi,Newtonia archboldi,Aves
3904,Newtonia brunneicauda,Newtonia brunneicauda,Aves
3905,Nicator chloris,Nicator chloris,Aves
3906,Nicator gularis,Nicator gularis,Aves
3907,Nicator vireo,Nicator vireo,Aves
3908,Nigrita canicapillus,Nigrita canicapillus,Aves
3909,Nilaus afer,Nilaus afer,Aves
3910,Niltava grandis,Niltava grandis,Aves
3911,Niltava macgrigoriae,Niltava macgrigoriae,Aves
3912,Niltava sundara,Niltava sundara,Aves
3913,Niltava vivida,Niltava vivida,Aves
3914,Ninox boobook,Ninox boobook,Aves
3915,Ninox connivens,Ninox connivens,Aves
3916,Ninox ios,Ninox ios,Aves
3917,Ninox japonica,Ninox japonica,Aves
3918,Ninox novaeseelandiae,Ninox novaeseelandiae,Aves
3919,Ninox obscura,Ninox obscura,Aves
3920,Ninox philippensis,Ninox philippensis,Aves
3921,Ninox scutulata,Ninox scutulata,Aves
3922,Ninox strenua,Ninox strenua,Aves
3923,Ninox theomacha,Ninox theomacha,Aves
3924,Nisaetus cirrhatus,Nisaetus cirrhatus,Aves
3925,Nisaetus nanus,Nisaetus nanus,Aves
3926,Nisaetus nipalensis,Nisaetus nipalensis,Aves
3927,Noise,,
3928,Nonnula brunnea,Nonnula brunnea,Aves
3929,Nonnula frontalis,Nonnula frontalis,Aves
3930,Nonnula rubecula,Nonnula rubecula,Aves
3931,Nonnula ruficapilla,Nonnula ruficapilla,Aves
3932,Northiella haematogaster,Northiella haematogaster,Aves
3933,Notharchus hyperrhynchus,Notharchus hyperrhynchus,Aves
3934,Notharchus macrorhynchos,Notharchus macrorhynchos,Aves
3935,Notharchus ordii,Notharchus ordii,Aves
3936,Notharchus pectoralis,Notharchus pectoralis,Aves
3937,Notharchus swainsoni,Notharchus swainsoni,Aves
3938,Notharchus tectus,Notharchus tectus,Aves
3939,Nothocercus bonapartei,Nothocercus bonapartei,Aves
3940,Nothocercus julius,Nothocercus julius,Aves
3941,Nothocercus nigrocapillus,Nothocercus nigrocapillus,Aves
3942,Nothocrax urumutum,Nothocrax urumutum,Aves
3943,Nothoprocta cinerascens,Nothoprocta cinerascens,Aves
3944,Nothoprocta ornata,Nothoprocta ornata,Aves
3945,Nothoprocta pentlandii,Nothoprocta pentlandii,Aves
3946,Nothoprocta perdicaria,Nothoprocta perdicaria,Aves
3947,Nothura boraquira,Nothura boraquira,Aves
3948,Nothura darwinii,Nothura darwinii,Aves
3949,Nothura maculosa,Nothura maculosa,Aves
3950,Notiomystis cincta,Notiomystis cincta,Aves
3951,Notopholia corusca,Notopholia corusca,Aves
3952,Nucifraga caryocatactes,Nucifraga caryocatactes,Aves
3953,Nucifraga columbiana,Nucifraga columbiana,Aves
3954,Numenius americanus,Numenius americanus,Aves
3955,Numenius arquata,Numenius arquata,Aves
3956,Numenius madagascariensis,Numenius madagascariensis,Aves
3957,Numenius minutus,Numenius minutus,Aves
3958,Numenius phaeopus,Numenius phaeopus,Aves
3959,Numenius tahitiensis,Numenius tahitiensis,Aves
3960,Numida meleagris,Numida meleagris,Aves
3961,Nyctanassa violacea,Nyctanassa violacea,Aves
3962,Nyctibius aethereus,Nyctibius aethereus,Aves
3963,Nyctibius bracteatus,Phyllaemulor bracteatus,Aves
3964,Nyctibius grandis,Nyctibius grandis,Aves
3965,Nyctibius griseus,Nyctibius griseus,Aves
3966,Nyctibius jamaicensis,Nyctibius jamaicensis,Aves
3967,Nyctibius leucopterus,Nyctibius leucopterus,Aves
3968,Nycticorax nycticorax,Nycticorax nycticorax,Aves
3969,Nyctidromus albicollis,Nyctidromus albicollis,Aves
3970,Nyctidromus anthonyi,Nyctidromus anthonyi,Aves
3971,Nyctiphrynus mcleodii,Nyctiphrynus mcleodii,Aves
3972,Nyctiphrynus ocellatus,Nyctiphrynus ocellatus,Aves
3973,Nyctiphrynus rosenbergi,Nyctiphrynus rosenbergi,Aves
3974,Nyctiphrynus yucatanicus,Nyctiphrynus yucatanicus,Aves
3975,Nyctipolus nigrescens,Nyctipolus nigrescens,Aves
3976,Nyctiprogne leucopyga,Nyctiprogne leucopyga,Aves
3977,Nyctyornis amictus,Nyctyornis amictus,Aves
3978,Nyctyornis athertoni,Nyctyornis athertoni,Aves
3979,Nymphicus hollandicus,Nymphicus hollandicus,Aves
3980,Nystalus chacuru,Nystalus chacuru,Aves
3981,Nystalus maculatus,Nystalus maculatus,Aves
3982,Nystalus obamai,Nystalus obamai,Aves
3983,Nystalus radiatus,Nystalus radiatus,Aves
3984,Nystalus striolatus,Nystalus striolatus,Aves
3985,Ochetorhynchus andaecola,Ochetorhynchus andaecola,Aves
3986,Ochetorhynchus melanurus,Ochetorhynchus melanurus,Aves
3987,Ochetorhynchus phoenicurus,Ochetorhynchus phoenicurus,Aves
3988,Ochetorhynchus ruficaudus,Ochetorhynchus ruficaudus,Aves
3989,Ochthoeca cinnamomeiventris,Ochthoeca cinnamomeiventris,Aves
3990,Ochthoeca diadema,Silvicultrix diadema,Aves
3991,Ochthoeca frontalis,Silvicultrix frontalis,Aves
3992,Ochthoeca fumicolor,Ochthoeca fumicolor,Aves
3993,Ochthoeca jelskii,Silvicultrix jelskii,Aves
3994,Ochthoeca leucophrys,Ochthoeca leucophrys,Aves
3995,Ochthoeca oenanthoides,Ochthoeca oenanthoides,Aves
3996,Ochthoeca pulchella,Silvicultrix pulchella,Aves
3997,Ochthoeca rufipectoralis,Ochthoeca rufipectoralis,Aves
3998,Ochthornis littoralis,Ochthornis littoralis,Aves
3999,Ocreatus underwoodii,Ocreatus underwoodii,Aves
4000,Ocyceros birostris,Ocyceros birostris,Aves
4001,Ocyceros gingalensis,Ocyceros gingalensis,Aves
4002,Ocyceros griseus,Ocyceros griseus,Aves
4003,Ocyphaps lophotes,Ocyphaps lophotes,Aves
4004,Odocoileus virginianus,Odocoileus virginianus,Aves
4005,Odontophorus atrifrons,Odontophorus atrifrons,Aves
4006,Odontophorus balliviani,Odontophorus balliviani,Aves
4007,Odontophorus capueira,Odontophorus capueira,Aves
4008,Odontophorus columbianus,Odontophorus columbianus,Aves
4009,Odontophorus erythrops,Odontophorus erythrops,Aves
4010,Odontophorus gujanensis,Odontophorus gujanensis,Aves
4011,Odontophorus guttatus,Odontophorus guttatus,Aves
4012,Odontophorus hyperythrus,Odontophorus hyperythrus,Aves
4013,Odontophorus leucolaemus,Odontophorus leucolaemus,Aves
4014,Odontophorus melanonotus,Odontophorus melanonotus,Aves
4015,Odontophorus melanotis,Odontophorus melanotis,Aves
4016,Odontophorus speciosus,Odontophorus speciosus,Aves
4017,Odontophorus stellatus,Odontophorus stellatus,Aves
4018,Odontophorus strophium,Odontophorus strophium,Aves
4019,Odontorchilus branickii,Odontorchilus branickii,Aves
4020,Odontorchilus cinereus,Odontorchilus cinereus,Aves
4021,Oecanthus celerinictus,Oecanthus celerinictus,Aves
4022,Oecanthus exclamationis,Oecanthus exclamationis,Aves
4023,Oecanthus fultoni,Oecanthus fultoni,Aves
4024,Oecanthus nigricornis,Oecanthus nigricornis,Aves
4025,Oecanthus niveus,Oecanthus niveus,Aves
4026,Oecanthus pini,Oecanthus pini,Aves
4027,Oecanthus quadripunctatus,Oecanthus quadripunctatus,Aves
4028,Oena capensis,Oena capensis,Aves
4029,Oenanthe deserti,Oenanthe deserti,Aves
4030,Oenanthe familiaris,Oenanthe familiaris,Aves
4031,Oenanthe fusca,Oenanthe fusca,Aves
4032,Oenanthe hispanica,Oenanthe hispanica,Aves
4033,Oenanthe isabellina,Oenanthe isabellina,Aves
4034,Oenanthe leucopyga,Oenanthe leucopyga,Aves
4035,Oenanthe leucura,Oenanthe leucura,Aves
4036,Oenanthe melanoleuca,Oenanthe melanoleuca,Aves
4037,Oenanthe melanura,Oenanthe melanura,Aves
4038,Oenanthe oenanthe,Oenanthe oenanthe,Aves
4039,Oenanthe pileata,Oenanthe pileata,Aves
4040,Oenanthe pleschanka,Oenanthe pleschanka,Aves
4041,Oenanthe scotocerca,Oenanthe scotocerca,Aves
4042,Ognorhynchus icterotis,Ognorhynchus icterotis,Aves
4043,Oncostoma cinereigulare,Oncostoma cinereigulare,Aves
4044,Oncostoma olivaceum,Oncostoma olivaceum,Aves
4045,Oneillornis lunulatus,Oneillornis lunulatus,Aves
4046,Oneillornis salvini,Oneillornis salvini,Aves
4047,Onychognathus morio,Onychognathus morio,Aves
4048,Onychognathus nabouroup,Onychognathus nabouroup,Aves
4049,Onychognathus tenuirostris,Onychognathus tenuirostris,Aves
4050,Onychognathus tristramii,Onychognathus tristramii,Aves
4051,Onychognathus walleri,Onychognathus walleri,Aves
4052,Onychoprion aleuticus,Onychoprion aleuticus,Aves
4053,Onychoprion anaethetus,Onychoprion anaethetus,Aves
4054,Onychoprion fuscatus,Onychoprion fuscatus,Aves
4055,Onychoprion lunatus,Onychoprion lunatus,Aves
4056,Onychorhynchus coronatus,Onychorhynchus coronatus,Aves
4057,Opisthocomus hoazin,Opisthocomus hoazin,Aves
4058,Oporornis agilis,Oporornis agilis,Aves
4059,Orchelimum agile,Orchelimum agile,Aves
4060,Orchelimum concinnum,,
4061,Orchelimum pulchellum,Orchelimum pulchellum,Aves
4062,Orchesticus abeillei,Orchesticus abeillei,Aves
4063,Oreocharis arfaki,Oreocharis arfaki,Aves
4064,Oreoica gutturalis,Oreoica gutturalis,Aves
4065,Oreolais pulcher,Oreolais pulcher,Aves
4066,Oreolais ruwenzorii,Oreolais ruwenzorii,Aves
4067,Oreomystis bairdi,Oreomystis bairdi,Aves
4068,Oreophasis derbianus,Oreophasis derbianus,Aves
4069,Oreopholus ruficollis,Oreopholus ruficollis,Aves
4070,Oreopsar bolivianus,Oreopsar bolivianus,Aves
4071,Oreortyx pictus,Oreortyx pictus,Aves
4072,Oreoscoptes montanus,Oreoscoptes montanus,Aves
4073,Oreoscopus gutturalis,Oreoscopus gutturalis,Aves
4074,Oreothlypis gutturalis,Oreothlypis gutturalis,Aves
4075,Oreothlypis superciliosa,Oreothlypis superciliosa,Aves
4076,Oreothraupis arremonops,Oreothraupis arremonops,Aves
4077,Oreotrochilus estella,Oreotrochilus estella,Aves
4078,Oressochen jubatus,Neochen jubata,Aves
4079,Oressochen melanopterus,Chloephaga melanoptera,Aves
4080,Oriolus auratus,Oriolus auratus,Aves
4081,Oriolus brachyrynchus,Oriolus brachyrynchus,Aves
4082,Oriolus chinensis,Oriolus chinensis,Aves
4083,Oriolus chlorocephalus,Oriolus chlorocephalus,Aves
4084,Oriolus cruentus,Oriolus cruentus,Aves
4085,Oriolus flavocinctus,Oriolus flavocinctus,Aves
4086,Oriolus kundoo,Oriolus kundoo,Aves
4087,Oriolus larvatus,Oriolus larvatus,Aves
4088,Oriolus monacha,Oriolus monacha,Aves
4089,Oriolus nigripennis,Oriolus nigripennis,Aves
4090,Oriolus oriolus,Oriolus oriolus,Aves
4091,Oriolus percivali,Oriolus percivali,Aves
4092,Oriolus phaeochromus,Oriolus phaeochromus,Aves
4093,Oriolus sagittatus,Oriolus sagittatus,Aves
4094,Oriolus steerii,Oriolus steerii,Aves
4095,Oriolus szalayi,Oriolus szalayi,Aves
4096,Oriolus tenuirostris,Oriolus tenuirostris,Aves
4097,Oriolus traillii,Oriolus traillii,Aves
4098,Oriolus xanthonotus,Oriolus xanthonotus,Aves
4099,Oriolus xanthornus,Oriolus xanthornus,Aves
4100,Oriturus superciliosus,Oriturus superciliosus,Aves
4101,Ornithion brunneicapillus,Ornithion brunneicapillus,Aves
4102,Ornithion inerme,Ornithion inerme,Aves
4103,Ornithion semiflavum,Ornithion semiflavum,Aves
4104,Orocharis saltator,Orocharis saltator,Aves
4105,Orochelidon flavipes,Orochelidon flavipes,Aves
4106,Orochelidon murina,Orochelidon murina,Aves
4107,Ortalis araucuan,Ortalis araucuan,Aves
4108,Ortalis canicollis,Ortalis canicollis,Aves
4109,Ortalis cinereiceps,Ortalis cinereiceps,Aves
4110,Ortalis columbiana,Ortalis columbiana,Aves
4111,Ortalis erythroptera,Ortalis erythroptera,Aves
4112,Ortalis garrula,Ortalis garrula,Aves
4113,Ortalis guttata,Ortalis guttata,Aves
4114,Ortalis leucogastra,Ortalis leucogastra,Aves
4115,Ortalis motmot,Ortalis motmot,Aves
4116,Ortalis poliocephala,Ortalis poliocephala,Aves
4117,Ortalis ruficauda,Ortalis ruficauda,Aves
4118,Ortalis squamata,Ortalis squamata,Aves
4119,Ortalis vetula,Ortalis vetula,Aves
4120,Ortalis wagleri,Ortalis wagleri,Aves
4121,Orthogonys chloricterus,Orthogonys chloricterus,Aves
4122,Orthonyx novaeguineae,Orthonyx novaeguineae,Aves
4123,Orthonyx spaldingii,Orthonyx spaldingii,Aves
4124,Orthonyx temminckii,Orthonyx temminckii,Aves
4125,Orthopsittaca manilatus,Orthopsittaca manilatus,Aves
4126,Orthotomus atrogularis,Orthotomus atrogularis,Aves
4127,Orthotomus chaktomuk,Orthotomus chaktomuk,Aves
4128,Orthotomus chloronotus,Orthotomus chloronotus,Aves
4129,Orthotomus derbianus,Orthotomus derbianus,Aves
4130,Orthotomus frontalis,Orthotomus frontalis,Aves
4131,Orthotomus nigriceps,Orthotomus nigriceps,Aves
4132,Orthotomus ruficeps,Orthotomus ruficeps,Aves
4133,Orthotomus sepium,Orthotomus sepium,Aves
4134,Orthotomus sericeus,Orthotomus sericeus,Aves
4135,Orthotomus sutorius,Orthotomus sutorius,Aves
4136,Ortygornis pondicerianus,Ortygornis pondicerianus,Aves
4137,Ortygornis sephaena,Ortygornis sephaena,Aves
4138,Ortygospiza atricollis,Ortygospiza atricollis,Aves
4139,Otidiphaps nobilis,Otidiphaps nobilis,Aves
4140,Otocichla mupinensis,Turdus mupinensis,Aves
4141,Otus bakkamoena,Otus bakkamoena,Aves
4142,Otus cyprius,Otus cyprius,Aves
4143,Otus elegans,Otus elegans,Aves
4144,Otus lempiji,Otus lempiji,Aves
4145,Otus lettia,Otus lettia,Aves
4146,Otus madagascariensis,Otus madagascariensis,Aves
4147,Otus magicus,Otus magicus,Aves
4148,Otus manadensis,Otus manadensis,Aves
4149,Otus mantananensis,Otus mantananensis,Aves
4150,Otus pamelae,Otus pamelae,Aves
4151,Otus rufescens,Otus rufescens,Aves
4152,Otus rutilus,Otus rutilus,Aves
4153,Otus sagittatus,Otus sagittatus,Aves
4154,Otus scops,Otus scops,Aves
4155,Otus semitorques,Otus semitorques,Aves
4156,Otus senegalensis,Otus senegalensis,Aves
4157,Otus spilocephalus,Otus spilocephalus,Aves
4158,Otus sunia,Otus sunia,Aves
4159,Oxylabes madagascariensis,Oxylabes madagascariensis,Aves
4160,Oxyruncus cristatus,Oxyruncus cristatus,Aves
4161,Oxyura ferruginea,Oxyura ferruginea,Aves
4162,Oxyura jamaicensis,Oxyura jamaicensis,Aves
4163,Pachycare flavogriseum,Pachycare flavogriseum,Aves
4164,Pachycephala chlorura,Pachycephala chlorura,Aves
4165,Pachycephala cinerea,Pachycephala cinerea,Aves
4166,Pachycephala flavifrons,Pachycephala flavifrons,Aves
4167,Pachycephala fuliginosa,Pachycephala fuliginosa,Aves
4168,Pachycephala fulvotincta,,
4169,Pachycephala griseonota,Pachycephala griseonota,Aves
4170,Pachycephala homeyeri,Pachycephala homeyeri,Aves
4171,Pachycephala hypoxantha,Pachycephala hypoxantha,Aves
4172,Pachycephala inornata,Pachycephala inornata,Aves
4173,Pachycephala lanioides,Pachycephala lanioides,Aves
4174,Pachycephala macrorhyncha,Pachycephala macrorhyncha,Aves
4175,Pachycephala mentalis,Pachycephala mentalis,Aves
4176,Pachycephala nudigula,Pachycephala nudigula,Aves
4177,Pachycephala olivacea,Pachycephala olivacea,Aves
4178,Pachycephala orioloides,Pachycephala orioloides,Aves
4179,Pachycephala pectoralis,Pachycephala pectoralis,Aves
4180,Pachycephala philippinensis,Pachycephala philippinensis,Aves
4181,Pachycephala rufiventris,Pachycephala rufiventris,Aves
4182,Pachycephala schlegelii,Pachycephala schlegelii,Aves
4183,Pachycephala simplex,Pachycephala simplex,Aves
4184,Pachycephala soror,Pachycephala soror,Aves
4185,Pachycephala sulfuriventer,Pachycephala sulfuriventer,Aves
4186,Pachycephala vitiensis,Pachycephala vitiensis,Aves
4187,Pachyphantes superciliosus,Ploceus superciliosus,Aves
4188,Pachyramphus aglaiae,Pachyramphus aglaiae,Aves
4189,Pachyramphus albogriseus,Pachyramphus albogriseus,Aves
4190,Pachyramphus castaneus,Pachyramphus castaneus,Aves
4191,Pachyramphus cinnamomeus,Pachyramphus cinnamomeus,Aves
4192,Pachyramphus homochrous,Pachyramphus homochrous,Aves
4193,Pachyramphus major,Pachyramphus major,Aves
4194,Pachyramphus marginatus,Pachyramphus marginatus,Aves
4195,Pachyramphus minor,Pachyramphus minor,Aves
4196,Pachyramphus niger,Pachyramphus niger,Aves
4197,Pachyramphus polychopterus,Pachyramphus polychopterus,Aves
4198,Pachyramphus rufus,Pachyramphus rufus,Aves
4199,Pachyramphus surinamus,Pachyramphus surinamus,Aves
4200,Pachyramphus validus,Pachyramphus validus,Aves
4201,Pachyramphus versicolor,Pachyramphus versicolor,Aves
4202,Pachyramphus viridis,Pachyramphus viridis,Aves
4203,Pachysylvia aurantiifrons,Pachysylvia aurantiifrons,Aves
4204,Pachysylvia decurtata,Pachysylvia decurtata,Aves
4205,Pachysylvia hypoxantha,Pachysylvia hypoxantha,Aves
4206,Pachysylvia muscicapina,Pachysylvia muscicapina,Aves
4207,Pachysylvia semibrunnea,Pachysylvia semibrunnea,Aves
4208,Padda oryzivora,Padda oryzivora,Aves
4209,Palmeria dolei,Palmeria dolei,Aves
4210,Pampa curvipennis,Pampa curvipennis,Aves
4211,Pandion haliaetus,Pandion haliaetus,Aves
4212,Panterpe insignis,Panterpe insignis,Aves
4213,Panurus biarmicus,Panurus biarmicus,Aves
4214,Panyptila sanctihieronymi,Panyptila sanctihieronymi,Aves
4215,Parabuteo leucorrhous,Parabuteo leucorrhous,Aves
4216,Parabuteo unicinctus,Parabuteo unicinctus,Aves
4217,Paraclaravis mondetoura,Paraclaravis mondetoura,Aves
4218,Paradisaea minor,Paradisaea minor,Aves
4219,Paradisaea rubra,Paradisaea rubra,Aves
4220,Paradoxornis flavirostris,Paradoxornis flavirostris,Aves
4221,Paradoxornis guttaticollis,Paradoxornis guttaticollis,Aves
4222,Pardalotus punctatus,Pardalotus punctatus,Aves
4223,Pardalotus rubricatus,Pardalotus rubricatus,Aves
4224,Pardalotus striatus,Pardalotus striatus,Aves
4225,Pardirallus maculatus,Pardirallus maculatus,Aves
4226,Pardirallus nigricans,Pardirallus nigricans,Aves
4227,Pardirallus sanguinolentus,Pardirallus sanguinolentus,Aves
4228,Parkerthraustes humeralis,Parkerthraustes humeralis,Aves
4229,Parkesia motacilla,Parkesia motacilla,Aves
4230,Parkesia noveboracensis,Parkesia noveboracensis,Aves
4231,Paroaria capitata,Paroaria capitata,Aves
4232,Paroaria coronata,Paroaria coronata,Aves
4233,Paroaria dominicana,Paroaria dominicana,Aves
4234,Paroaria gularis,Paroaria gularis,Aves
4235,Paroreomyza montana,Paroreomyza montana,Aves
4236,Parus cinereus,Parus cinereus,Aves
4237,Parus major,Parus major,Aves
4238,Parus minor,,
4239,Parus monticolus,Parus monticolus,Aves
4240,Parvipsitta porphyrocephala,Parvipsitta porphyrocephala,Aves
4241,Parvipsitta pusilla,Parvipsitta pusilla,Aves
4242,Passer ammodendri,Passer ammodendri,Aves
4243,Passer cinnamomeus,Passer cinnamomeus,Aves
4244,Passer diffusus,Passer diffusus,Aves
4245,Passer domesticus,Passer domesticus,Aves
4246,Passer flaveolus,Passer flaveolus,Aves
4247,Passer griseus,Passer griseus,Aves
4248,Passer hispaniolensis,Passer hispaniolensis,Aves
4249,Passer italiae,Passer italiae,Aves
4250,Passer melanurus,Passer melanurus,Aves
4251,Passer moabiticus,Passer moabiticus,Aves
4252,Passer montanus,Passer montanus,Aves
4253,Passer pyrrhonotus,Passer pyrrhonotus,Aves
4254,Passer rufocinctus,Passer rufocinctus,Aves
